,Team,Game,Date,HC,Opponent,WINorLOSE,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoalsPCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,OREB,TRB,AST,STL,BLK,TOV,PF,OPP_FG,OPP_FGA,OPP_FG_PCT,OPP_FG3,OPP_FG3A,OPP_FG3_PCT,OPP_FT,OPP_FTA,OPP_FT_PCT,OPP_ORB,OPP_TRB,OPP_AST,OPP_STL,OPP_BLK,OPP_TOV,OPP_PF
198,PHI,18,22/11/2021,Away,SAC,W,102,94,36,85,0.424,9,32,0.281,21,27,0.778,11,45,19,9,6,7,20,33,80,0.413,7,31,0.226,21,29,0.724,11,49,17,4,0,13,19
199,PHI,19,24/11/2021,Away,GSW,L,96,116,34,80,0.425,8,28,0.286,20,22,0.909,8,41,17,10,7,19,22,42,80,0.525,15,38,0.395,17,24,0.708,4,41,32,7,5,16,21
200,PHI,20,27/11/2021,Home,MIN,L,120,121,39,93,0.419,12,34,0.353,30,39,0.769,12,44,27,13,5,16,25,48,96,0.5,14,36,0.389,11,16,0.688,11,54,22,7,6,21,31
201,PHI,21,29/11/2021,Home,ORL,W,101,96,39,97,0.402,10,33,0.303,13,18,0.722,12,55,24,7,6,10,19,37,90,0.411,8,33,0.242,14,18,0.778,8,55,20,7,6,12,21
202,PHI,22,01/12/2021,Away,BOS,L,87,88,33,89,0.371,8,31,0.258,13,17,0.765,8,46,20,7,9,7,17,33,79,0.418,11,28,0.393,11,15,0.733,4,46,18,5,8,13,15
203,PHI,23,03/12/2021,Away,ATL,W,98,96,38,81,0.469,9,22,0.409,13,17,0.765,6,40,22,8,5,11,24,31,76,0.408,10,28,0.357,24,30,0.8,11,47,20,5,3,14,20
204,PHI,24,06/12/2021,Away,CHO,W,127,124,46,87,0.529,15,36,0.417,20,27,0.741,8,49,28,6,9,15,19,48,107,0.449,16,46,0.348,12,17,0.706,13,42,31,6,6,8,18
205,PHI,25,08/12/2021,Away,CHO,W,110,106,36,75,0.48,13,34,0.382,25,30,0.833,8,36,23,6,4,15,21,39,80,0.488,10,29,0.345,18,21,0.857,8,35,22,7,4,18,24
206,PHI,26,09/12/2021,Home,UTA,L,96,118,38,88,0.432,6,33,0.182,14,15,0.933,6,34,17,9,4,9,20,43,91,0.473,15,40,0.375,17,24,0.708,16,52,22,7,5,11,14
207,PHI,27,11/12/2021,Home,GSW,W,102,93,35,76,0.461,9,27,0.333,23,26,0.885,5,44,19,7,5,11,16,34,85,0.4,12,48,0.25,13,18,0.722,10,42,21,5,5,13,22
208,PHI,28,13/12/2021,Away,MEM,L,91,126,37,83,0.446,4,22,0.182,13,19,0.684,5,38,22,5,10,15,19,47,89,0.528,14,34,0.412,18,23,0.783,11,50,29,12,6,9,20
209,PHI,29,15/12/2021,Home,MIA,L,96,101,35,79,0.443,12,37,0.324,14,17,0.824,4,35,26,9,5,11,19,35,78,0.449,18,44,0.409,13,17,0.765,9,44,25,5,3,16,18
210,PHI,30,16/12/2021,Away,BRK,L,105,114,39,89,0.438,10,34,0.294,17,20,0.85,5,38,19,10,4,9,22,44,89,0.494,11,23,0.478,15,16,0.938,10,48,21,4,3,14,15
211,PHI,31,20/12/2021,Away,BOS,W,108,103,36,72,0.5,10,25,0.4,26,31,0.839,2,34,20,11,7,15,23,38,82,0.463,7,27,0.259,20,25,0.8,11,42,16,9,5,18,23
212,PHI,32,23/12/2021,Home,ATL,L,96,98,33,80,0.413,6,27,0.222,24,26,0.923,8,38,20,8,7,8,13,37,82,0.451,7,24,0.292,17,19,0.895,11,46,20,5,4,10,19
213,PHI,33,26/12/2021,Away,WAS,W,117,96,43,86,0.5,12,31,0.387,19,22,0.864,10,50,25,6,8,12,23,35,90,0.389,8,33,0.242,18,28,0.643,14,43,22,6,1,8,18
214,PHI,34,28/12/2021,Away,TOR,W,114,109,34,77,0.442,14,30,0.467,32,38,0.842,8,42,23,6,4,8,18,38,87,0.437,15,41,0.366,18,22,0.818,9,43,24,7,5,10,24
215,PHI,35,30/12/2021,Away,BRK,W,110,102,42,100,0.42,13,32,0.406,13,20,0.65,14,43,22,10,4,7,20,37,81,0.457,7,27,0.259,21,27,0.778,12,52,21,4,9,17,22
216,PHI,36,03/01/2022,Home,HOU,W,133,113,50,96,0.521,17,40,0.425,16,17,0.941,12,54,33,7,7,12,21,37,89,0.416,15,44,0.341,24,33,0.727,11,42,25,6,4,11,16
217,PHI,37,05/01/2022,Away,ORL,W,116,106,43,85,0.506,12,28,0.429,18,24,0.75,10,42,26,8,4,15,16,40,90,0.444,12,39,0.308,14,20,0.7,14,47,22,9,3,19,30
218,PHI,38,07/01/2022,Home,SAS,W,119,100,45,87,0.517,8,23,0.348,21,27,0.778,12,49,28,7,4,13,18,38,92,0.413,9,30,0.3,15,20,0.75,11,39,22,6,6,12,21
219,PHI,39,10/01/2022,Away,HOU,W,111,91,43,94,0.457,10,35,0.286,15,18,0.833,14,47,23,14,7,14,21,30,77,0.39,13,42,0.31,18,27,0.667,7,39,18,8,7,20,11
220,PHI,40,12/01/2022,Home,CHO,L,98,109,34,73,0.466,12,30,0.4,18,28,0.643,3,33,18,3,3,16,13,46,89,0.517,10,34,0.294,7,8,0.875,7,42,29,9,3,10,21
221,PHI,41,14/01/2022,Home,BOS,W,111,99,38,85,0.447,14,41,0.341,21,25,0.84,7,40,26,12,4,9,19,37,78,0.474,11,31,0.355,14,18,0.778,7,44,20,4,4,20,21
222,PHI,42,15/01/2022,Away,MIA,W,109,98,40,79,0.506,13,32,0.406,16,21,0.762,6,43,24,5,5,15,22,33,86,0.384,9,35,0.257,23,30,0.767,12,43,24,10,4,10,18
223,PHI,43,17/01/2022,Away,WAS,L,98,117,35,86,0.407,7,26,0.269,21,25,0.84,10,42,19,9,3,12,26,42,87,0.483,9,30,0.3,24,32,0.75,9,49,25,7,6,12,18
224,PHI,44,19/01/2022,Home,ORL,W,123,110,45,83,0.542,10,28,0.357,23,27,0.852,6,44,21,7,8,9,15,40,90,0.444,18,35,0.514,12,16,0.75,9,43,26,4,4,11,19
225,UTA,1,20/10/2021,Home,OKC,W,107,86,40,91,0.44,14,47,0.298,13,15,0.867,12,53,18,6,5,10,19,34,91,0.374,7,35,0.2,11,18,0.611,15,50,19,4,2,14,15
226,UTA,2,22/10/2021,Away,SAC,W,110,101,37,90,0.411,16,42,0.381,20,23,0.87,13,51,16,14,3,17,17,39,99,0.394,8,36,0.222,15,21,0.714,16,52,20,15,5,15,22
227,UTA,3,26/10/2021,Home,DEN,W,122,110,44,85,0.518,12,39,0.308,22,29,0.759,8,41,20,5,6,13,22,42,83,0.506,10,28,0.357,16,24,0.667,5,35,19,9,3,13,23
228,UTA,4,28/10/2021,Away,HOU,W,122,91,41,85,0.482,16,46,0.348,24,30,0.8,10,58,24,8,4,16,23,31,95,0.326,9,44,0.205,20,23,0.87,13,41,15,8,3,11,24
229,UTA,5,30/10/2021,Away,CHI,L,99,107,35,92,0.38,11,38,0.289,18,19,0.947,14,54,15,5,7,20,21,39,91,0.429,5,21,0.238,24,30,0.8,9,45,16,8,5,9,19
230,UTA,6,31/10/2021,Away,MIL,W,107,95,35,75,0.467,12,37,0.324,25,27,0.926,7,44,13,6,10,12,10,39,96,0.406,12,41,0.293,5,6,0.833,13,44,16,7,3,9,22
231,UTA,7,02/11/2021,Home,SAC,W,119,113,43,98,0.439,14,48,0.292,19,27,0.704,15,59,16,7,6,16,23,42,93,0.452,12,31,0.387,17,24,0.708,6,38,24,8,8,11,24
232,UTA,8,04/11/2021,Away,ATL,W,116,98,41,81,0.506,17,41,0.415,17,23,0.739,8,46,30,6,4,14,20,35,82,0.427,7,28,0.25,21,26,0.808,5,32,18,11,4,9,24
233,UTA,9,06/11/2021,Away,MIA,L,115,118,43,83,0.518,15,45,0.333,14,19,0.737,7,31,26,10,3,6,19,47,78,0.603,11,21,0.524,13,17,0.765,7,36,30,3,1,14,18
234,UTA,10,07/11/2021,Away,ORL,L,100,107,34,89,0.382,8,42,0.19,24,29,0.828,16,50,21,10,7,17,17,43,87,0.494,12,32,0.375,9,11,0.818,7,39,24,8,8,13,22
235,UTA,11,09/11/2021,Home,ATL,W,110,98,41,81,0.506,15,38,0.395,13,16,0.813,8,44,21,8,4,14,20,37,85,0.435,18,35,0.514,6,10,0.6,6,32,22,6,5,11,18
236,UTA,12,11/11/2021,Home,IND,L,100,111,39,83,0.47,9,32,0.281,13,23,0.565,7,37,22,6,4,12,16,43,96,0.448,11,31,0.355,14,19,0.737,15,53,19,7,5,10,23
237,UTA,13,13/11/2021,Home,MIA,L,105,111,35,85,0.412,17,53,0.321,18,25,0.72,12,38,23,13,2,16,19,42,85,0.494,13,33,0.394,14,16,0.875,13,48,23,6,3,19,25
238,UTA,14,16/11/2021,Home,PHI,W,120,85,46,89,0.517,16,38,0.421,12,19,0.632,6,56,27,5,8,9,20,33,90,0.367,6,29,0.207,13,17,0.765,6,42,19,5,5,8,16
239,UTA,15,18/11/2021,Home,TOR,W,119,103,44,80,0.55,19,46,0.413,12,13,0.923,10,46,34,8,9,23,18,39,94,0.415,10,38,0.263,15,17,0.882,14,35,24,10,3,12,13
240,UTA,16,20/11/2021,Away,SAC,W,123,105,46,91,0.505,17,39,0.436,14,17,0.824,14,52,20,5,2,11,16,41,91,0.451,10,31,0.323,13,21,0.619,8,35,20,8,5,8,14
241,UTA,17,22/11/2021,Home,MEM,L,118,119,41,87,0.471,17,43,0.395,19,25,0.76,10,46,26,5,10,14,20,42,95,0.442,13,35,0.371,22,27,0.815,16,50,24,10,4,7,20
242,UTA,18,24/11/2021,Away,OKC,W,110,104,39,86,0.453,15,47,0.319,17,20,0.85,7,43,19,11,8,9,15,37,82,0.451,15,36,0.417,15,22,0.682,4,43,21,7,4,12,18
243,UTA,19,26/11/2021,Home,NOP,L,97,98,36,80,0.45,13,33,0.394,12,18,0.667,9,43,17,6,8,17,22,38,89,0.427,11,27,0.407,11,13,0.846,6,39,27,8,4,13,21
244,UTA,20,27/11/2021,Home,NOP,W,127,105,45,80,0.563,20,35,0.571,17,22,0.773,7,41,24,9,4,18,25,40,93,0.43,8,35,0.229,17,21,0.81,14,45,27,8,3,13,20
245,UTA,21,29/11/2021,Home,POR,W,129,107,47,89,0.528,19,46,0.413,16,23,0.696,8,43,30,6,3,5,19,42,91,0.462,11,31,0.355,12,17,0.706,12,42,19,1,3,8,18
246,UTA,22,03/12/2021,Home,BOS,W,137,130,45,81,0.556,27,51,0.529,20,23,0.87,9,44,26,3,3,19,27,47,91,0.516,14,39,0.359,22,22,1,5,30,23,9,3,6,22
247,UTA,23,05/12/2021,Away,CLE,W,109,108,40,90,0.444,20,48,0.417,9,10,0.9,14,46,24,8,5,17,14,42,91,0.462,14,38,0.368,10,13,0.769,15,45,20,12,5,13,8
248,UTA,24,08/12/2021,Away,MIN,W,136,104,50,88,0.568,25,54,0.463,11,15,0.733,6,48,26,6,4,13,20,38,95,0.4,17,47,0.362,11,17,0.647,9,37,19,9,3,15,17
249,UTA,25,09/12/2021,Away,PHI,W,118,96,43,91,0.473,15,40,0.375,17,24,0.708,16,52,22,7,5,11,14,38,88,0.432,6,33,0.182,14,15,0.933,6,34,17,9,4,9,20
250,UTA,26,11/12/2021,Away,WAS,W,123,98,48,93,0.516,13,39,0.333,14,17,0.824,12,49,28,5,5,8,14,41,89,0.461,8,25,0.32,8,14,0.571,9,39,17,3,3,12,15
251,UTA,27,15/12/2021,Home,LAC,W,124,103,47,89,0.528,15,37,0.405,15,20,0.75,8,44,26,11,4,9,18,40,85,0.471,10,30,0.333,13,20,0.65,8,42,24,6,5,16,22
252,UTA,28,17/12/2021,Home,SAS,L,126,128,46,93,0.495,13,37,0.351,21,26,0.808,13,50,26,5,6,12,18,50,100,0.5,15,41,0.366,13,18,0.722,11,43,27,8,4,7,18
253,UTA,29,18/12/2021,Home,WAS,L,103,109,35,81,0.432,14,44,0.318,19,30,0.633,8,46,17,5,6,15,23,42,94,0.447,9,31,0.29,16,20,0.8,11,47,27,7,4,9,23
254,UTA,30,20/12/2021,Home,CHO,W,112,102,34,96,0.354,16,53,0.302,28,37,0.757,22,68,21,4,6,17,14,39,101,0.386,15,43,0.349,9,9,1,11,51,27,7,4,13,25
255,UTA,31,23/12/2021,Home,MIN,W,128,116,48,90,0.533,16,39,0.41,16,22,0.727,10,45,31,7,7,15,17,45,101,0.446,17,45,0.378,9,12,0.75,15,44,29,7,4,14,19
256,UTA,32,25/12/2021,Home,DAL,W,120,116,40,90,0.444,12,36,0.333,28,37,0.757,13,49,24,9,6,14,24,38,89,0.427,10,30,0.333,30,35,0.857,8,43,19,7,3,13,31
257,UTA,33,27/12/2021,Away,SAS,W,110,104,39,86,0.453,9,31,0.29,23,30,0.767,7,55,19,9,4,14,15,45,100,0.45,10,30,0.333,4,9,0.444,9,44,26,8,3,10,24
258,UTA,34,29/12/2021,Away,POR,W,120,105,46,87,0.529,8,29,0.276,20,32,0.625,13,46,22,6,3,11,20,37,88,0.42,14,40,0.35,17,24,0.708,11,45,23,6,3,10,28
259,UTA,35,31/12/2021,Home,MIN,W,120,108,37,78,0.474,11,29,0.379,35,41,0.854,10,49,18,4,5,17,20,40,93,0.43,14,41,0.341,14,22,0.636,11,41,23,9,5,10,30
260,UTA,36,01/01/2022,Home,GSW,L,116,123,40,92,0.435,14,44,0.318,22,28,0.786,15,45,19,7,0,13,21,46,86,0.535,17,32,0.531,14,21,0.667,7,40,39,10,2,15,24
261,UTA,37,03/01/2022,Away,NOP,W,115,104,41,85,0.482,19,39,0.487,14,17,0.824,10,43,22,6,4,14,24,39,97,0.402,12,46,0.261,14,22,0.636,17,47,21,7,5,10,21
262,UTA,38,05/01/2022,Away,DEN,W,115,109,43,92,0.467,14,41,0.341,15,18,0.833,8,44,22,7,4,7,18,42,88,0.477,11,36,0.306,14,15,0.933,6,42,27,2,4,12,21
263,UTA,39,07/01/2022,Away,TOR,L,108,122,39,81,0.481,17,38,0.447,13,18,0.722,7,40,23,3,4,21,21,45,100,0.45,12,41,0.293,20,25,0.8,19,48,26,11,7,7,17
264,UTA,40,08/01/2022,Away,IND,L,113,125,40,84,0.476,15,35,0.429,18,19,0.947,9,39,20,6,3,14,25,44,80,0.55,14,29,0.483,23,32,0.719,5,38,30,9,7,10,21
265,UTA,41,10/01/2022,Away,DET,L,116,126,44,86,0.512,11,33,0.333,17,22,0.773,10,40,23,9,4,16,16,48,93,0.516,19,37,0.514,11,12,0.917,9,39,30,9,7,11,20
266,UTA,42,12/01/2022,Home,CLE,L,91,111,34,85,0.4,16,47,0.34,7,11,0.636,4,32,11,7,2,7,16,43,81,0.531,11,30,0.367,14,17,0.824,7,50,28,6,3,13,17
267,UTA,43,16/01/2022,Away,DEN,W,125,102,44,84,0.524,15,39,0.385,22,29,0.759,9,51,26,8,5,9,16,42,95,0.442,11,43,0.256,7,8,0.875,6,39,32,5,2,9,22
268,UTA,44,17/01/2022,Away,LAL,L,95,101,31,83,0.373,12,46,0.261,21,24,0.875,8,44,21,6,6,15,21,38,86,0.442,11,37,0.297,14,23,0.609,10,45,15,7,5,12,19
269,UTA,45,19/01/2022,Home,HOU,L,111,116,42,89,0.472,10,38,0.263,17,20,0.85,11,49,26,7,5,9,16,41,96,0.427,22,45,0.489,12,17,0.706,12,44,24,4,3,8,18
270,UTA,1,23/12/2020,Away,POR,W,120,100,43,94,0.457,19,50,0.38,15,19,0.789,12,59,24,3,3,11,16,37,92,0.402,12,33,0.364,14,17,0.824,6,40,23,6,3,6,18
271,UTA,2,26/12/2020,Home,MIN,L,111,116,36,94,0.383,10,34,0.294,29,37,0.784,19,57,15,5,4,18,20,45,101,0.446,13,29,0.448,13,18,0.722,12,40,21,9,5,9,28
272,UTA,3,28/12/2020,Away,OKC,W,110,109,43,86,0.5,13,36,0.361,11,14,0.786,8,43,24,9,6,16,19,40,86,0.465,15,38,0.395,14,19,0.737,7,37,21,9,5,15,16
273,UTA,4,31/12/2020,Home,PHO,L,95,106,35,84,0.417,12,34,0.353,13,19,0.684,10,46,16,8,3,13,15,41,84,0.488,17,33,0.515,7,10,0.7,5,41,26,5,6,15,17
274,UTA,5,01/01/2021,Home,LAC,W,106,100,41,89,0.461,15,42,0.357,9,14,0.643,13,46,28,3,3,13,20,33,85,0.388,13,33,0.394,21,24,0.875,12,43,19,6,8,8,16
275,UTA,6,03/01/2021,Away,SAS,W,130,109,49,89,0.551,21,41,0.512,11,19,0.579,9,57,29,4,11,19,18,44,105,0.419,6,19,0.316,15,21,0.714,14,45,23,13,4,7,16
276,UTA,7,05/01/2021,Away,BRK,L,96,130,33,86,0.384,11,34,0.324,19,27,0.704,9,41,17,6,3,15,18,52,93,0.559,14,36,0.389,12,16,0.75,8,51,31,11,5,12,22
277,UTA,8,06/01/2021,Away,NYK,L,100,112,40,91,0.44,14,44,0.318,6,11,0.545,10,42,20,5,9,14,15,45,87,0.517,8,22,0.364,14,19,0.737,11,48,22,10,5,12,17
278,UTA,9,08/01/2021,Away,MIL,W,131,118,49,97,0.505,25,53,0.472,8,13,0.615,10,50,31,6,8,10,18,44,98,0.449,13,42,0.31,17,21,0.81,9,45,18,5,5,12,19
279,UTA,10,10/01/2021,Away,DET,W,96,86,35,82,0.427,11,35,0.314,15,22,0.682,16,63,17,3,5,13,17,29,87,0.333,10,42,0.238,18,21,0.857,11,39,21,10,7,7,23
280,UTA,11,12/01/2021,Away,CLE,W,117,87,42,84,0.5,24,45,0.533,9,12,0.75,10,48,26,8,8,16,16,35,90,0.389,8,31,0.258,9,14,0.643,12,40,23,7,4,12,13
281,UTA,12,15/01/2021,Home,ATL,W,116,92,43,92,0.467,20,44,0.455,10,14,0.714,12,53,27,7,6,19,18,38,92,0.413,5,28,0.179,11,15,0.733,8,41,21,6,1,15,16
282,UTA,13,17/01/2021,Away,DEN,W,109,105,39,76,0.513,15,37,0.405,16,28,0.571,7,36,24,7,6,13,21,40,100,0.4,14,37,0.378,11,15,0.733,23,52,25,6,6,9,23
283,UTA,14,19/01/2021,Home,NOP,W,118,102,43,85,0.506,21,47,0.447,11,17,0.647,11,54,28,4,7,14,17,43,95,0.453,6,26,0.231,10,15,0.667,10,38,17,8,3,8,15
284,UTA,15,21/01/2021,Home,NOP,W,129,118,44,88,0.5,17,39,0.436,24,25,0.96,8,39,27,8,8,15,27,42,85,0.494,11,25,0.44,23,30,0.767,10,41,27,9,2,17,19
285,UTA,16,23/01/2021,Home,GSW,W,127,108,45,94,0.479,20,50,0.4,17,22,0.773,14,57,28,6,4,16,20,42,93,0.452,14,39,0.359,10,15,0.667,4,35,30,6,8,11,21
286,UTA,17,26/01/2021,Home,NYK,W,108,94,37,92,0.402,15,48,0.313,19,22,0.864,17,53,24,6,5,6,14,36,83,0.434,10,27,0.37,12,17,0.706,9,44,15,6,4,11,21
287,UTA,18,27/01/2021,Home,DAL,W,116,104,42,91,0.462,16,41,0.39,16,21,0.762,11,50,20,7,7,9,18,42,91,0.462,12,35,0.343,8,9,0.889,4,36,22,4,7,8,12
288,UTA,19,29/01/2021,Home,DAL,W,120,101,38,87,0.437,20,48,0.417,24,26,0.923,17,56,21,8,5,15,25,37,86,0.43,9,33,0.273,18,27,0.667,8,40,20,6,4,11,27
289,UTA,20,31/01/2021,Away,DEN,L,117,128,32,75,0.427,20,47,0.426,33,39,0.846,10,38,28,3,4,14,21,47,87,0.54,18,28,0.643,16,19,0.842,7,39,28,8,2,8,27
290,UTA,21,02/02/2021,Home,DET,W,117,105,38,82,0.463,16,42,0.381,25,29,0.862,8,44,23,9,6,13,17,39,93,0.419,9,27,0.333,18,20,0.9,12,46,18,7,5,15,21
291,UTA,22,04/02/2021,Away,ATL,W,112,91,44,91,0.484,13,27,0.481,11,13,0.846,12,52,19,7,4,14,20,32,98,0.327,9,31,0.29,18,19,0.947,18,49,19,8,1,11,15
292,UTA,23,05/02/2021,Away,CHO,W,138,121,48,87,0.552,26,50,0.52,16,18,0.889,6,44,32,5,9,16,19,48,104,0.462,11,35,0.314,14,17,0.824,14,40,26,9,2,7,17
293,UTA,24,07/02/2021,Away,IND,W,103,95,38,92,0.413,13,42,0.31,14,21,0.667,16,60,22,2,4,14,17,37,93,0.398,8,29,0.276,13,18,0.722,8,45,23,9,6,9,22
294,UTA,25,09/02/2021,Home,BOS,W,122,108,40,84,0.476,18,48,0.375,24,27,0.889,10,41,28,4,7,10,22,38,86,0.442,13,29,0.448,19,23,0.826,11,35,18,2,2,8,25
295,UTA,26,12/02/2021,Home,MIL,W,129,115,43,82,0.524,14,38,0.368,29,34,0.853,7,46,22,4,5,17,22,42,92,0.457,12,33,0.364,19,27,0.704,6,33,19,8,6,10,28
296,UTA,27,13/02/2021,Home,MIA,W,112,94,39,85,0.459,12,46,0.261,22,29,0.759,10,48,26,11,7,15,21,35,86,0.407,12,36,0.333,12,17,0.706,8,43,24,11,3,17,21
297,UTA,28,15/02/2021,Home,PHI,W,134,123,45,86,0.523,18,45,0.4,26,31,0.839,7,36,18,9,4,11,18,47,94,0.5,8,23,0.348,21,24,0.875,12,42,19,6,4,12,21
298,UTA,29,17/02/2021,Away,LAC,W,114,96,42,98,0.429,13,40,0.325,17,20,0.85,17,53,19,12,3,13,15,38,86,0.442,9,26,0.346,11,17,0.647,9,47,18,5,2,16,19
299,UTA,30,19/02/2021,Away,LAC,L,112,116,41,86,0.477,12,34,0.353,18,21,0.857,6,38,13,7,6,10,22,43,89,0.483,10,30,0.333,20,22,0.909,11,45,22,5,4,11,20
300,UTA,31,22/02/2021,Home,CHO,W,132,110,45,85,0.529,28,55,0.509,14,17,0.824,8,45,34,7,7,22,19,41,89,0.461,11,36,0.306,17,21,0.81,8,35,18,13,2,16,17
301,UTA,32,24/02/2021,Home,LAL,W,114,89,41,87,0.471,22,48,0.458,10,15,0.667,14,53,28,7,1,12,16,34,85,0.4,8,33,0.242,13,20,0.65,12,45,17,5,4,14,15
302,UTA,33,26/02/2021,Away,MIA,L,116,124,40,94,0.426,15,46,0.326,21,23,0.913,9,36,24,9,3,9,21,44,86,0.512,14,31,0.452,22,25,0.88,11,50,24,5,1,15,21
303,UTA,34,27/02/2021,Away,ORL,W,124,109,45,85,0.529,17,45,0.378,17,24,0.708,10,52,29,2,3,12,14,44,96,0.458,14,34,0.412,7,8,0.875,7,37,27,6,3,3,18
304,UTA,35,01/03/2021,Away,NOP,L,124,129,46,101,0.455,17,43,0.395,15,18,0.833,11,39,26,11,7,8,22,52,92,0.565,7,11,0.636,18,23,0.783,10,53,27,5,5,13,15
